ICA1_best,ICA2_best
0.02695887625180714,-0.032263765570998075
0.0781722287745569,-0.07141331950228953
0.025063945110826127,-0.10812790151096173
-0.02150513532335377,-0.020016186240749384
0.09672471097027567,-0.0689800555225875
-0.042306966627108145,-0.04695664741384335
0.061937121460907796,-0.04826493966790436
-0.015727757088884665,-0.057123420817658324
0.10227546821829973,0.008690511622809689
0.07985034993721118,-0.051611926543033135
-0.01979039607806415,-0.1096174986727109
0.024476926910789763,-0.09205434347936992
-0.04246561964163537,-0.07034192849427517
0.0539576977422977,-0.029383642852372507
0.008089405654042465,-0.052291715522337245
0.04329214589392737,-0.15422408678776667
0.04272802605128424,-0.0626758071990774
0.0015557460617541524,-0.1189817822728127
-0.10017502332483852,-0.015001282130233913
0.039511325087464196,-0.06669285095567846
0.046302269022431175,-0.0947950913591885
-0.017536579030175727,-0.11089770227062343
0.0014056367162634932,-0.11930529548364226
-0.030795387345886174,-0.09124377784663976
0.0007732761011732305,-0.1318313034329583
-0.039135925893855346,-0.10618030737600001
-0.039619986057774836,-0.09487768145844198
-0.06335441788225621,-0.08430771247877815
0.03547129928090016,-0.10514071319985052
0.04270248944903917,-0.09636952002397987
0.08056324460659782,-0.014115806197140365
-0.0002581457281242685,-0.021979241471259722
0.04207969805745531,-0.11261895046680759
0.06465202924395771,-0.05494642945212335
0.04205967329335065,-0.09627240999287874
0.040396949176987114,-0.10114739506809564
0.0025687121464584785,-0.10814657019860027
-0.0002871605658912101,-0.060063396405432276
-0.012850682769221336,-0.12541429621406772
0.032266057981048576,-0.09682439423671414
-0.058698823981010645,-0.09494636312399223
-0.0019419685875455986,-0.10208717185526447
-0.053678398952107485,-0.07390391922268451
0.012241037821245297,-0.10728447331322029
0.05615909603838828,-0.06615407083687785
0.0309155183556113,-0.05563182363379965
-0.008235222418457528,-0.09410690787934173
-0.04961253337545594,-0.04699140327791367
-0.010291009950691385,-0.10961740023713538
-0.01284308928891355,-0.09918125346374097
0.016084671166193856,-0.1666640409934103
0.013327769290846322,-0.13285792718113892
0.0059539047528430495,-0.09625026001077507
-0.0852226209269773,-0.06441770916343545
-0.008497792015328232,-0.10544003597157581
0.02286465740705396,-0.06319534050963027
0.011305581358784707,-0.008179831267243774
-0.046393685822763216,-0.045740075519022746
-0.025899026935152312,-0.03694567618082212
0.02530232287861795,-0.06231427499102868
-0.004638293282092201,-0.10141406732266461
-0.013282622536525913,-0.06208762223384822
-0.059444063183304856,-0.07151911640697368
-0.01761722356013339,-0.09945629306564137
-0.06716403271952848,-0.061524747031051444
-0.04301707020606918,0.0043102187861222335
-0.08688259590201355,0.012552559919915716
-0.10405936735082882,0.0036756978255378424
-0.07912558913216824,0.014508033739298693
-0.07529544080336596,-0.026304152444801405
-0.10720119809776789,0.011812220577730872
-0.1410639052251305,-0.006160621399797874
-0.14224882395308996,0.011993392503920664
-0.10489743404748861,0.007250360365270325
-0.07461374028016617,0.001392449129848034
-0.08631952603331004,-0.0014205917904634125
-0.0638857098519833,0.010418191209065225
-0.09605051612344848,0.004461937602832039
-0.08333838128358652,0.013782791908715826
-0.07495047070001386,0.06047664169466088
-0.08778221156345258,0.017867949868544702
-0.15364408880627017,0.017254124423355645
-0.1315493793955951,0.05324221446786893
-0.10312229423141363,0.0705701184633865
-0.1196718355729803,0.09518763844740225
-0.09720005230587,0.10597673624347985
-0.10108711487869,0.09573974114726852
-0.06967771615976037,0.0652580243593451
-0.10794593347943507,0.10264405377234954
-0.09037513255935778,0.016959299538378075
-0.13917039480829677,0.07862298228037068
-0.1113922179469209,0.08795210270783477
-0.12029304880383233,0.050046024181450426
-0.04136265898961722,0.13698365529806292
-0.060584698377301974,0.10108377660416672
-0.1200646892749029,0.031803803402064304
-0.0728878119796745,0.045766638886162156
-0.09463265619673963,0.0133761598198316
-0.088586792051974,0.02627347384054895
-0.10289300347981203,0.07051645565116303
-0.12378685993857841,0.03144032555232983
-0.09187494578416472,0.11990759923678915
-0.10298724390241597,0.06393533524149728
-0.07537641961554557,0.09201651593364851
-0.09028037279172882,0.11609531546025147
-0.10493474562488973,-0.017825459593694224
-0.12834516353389944,0.03827271298179119
-0.08736602514060483,0.10028062360707536
-0.12314051283034275,0.0925719905286008
-0.09555631661866465,0.07692551169831442
-0.10213841438814512,0.1325449670336956
-0.08610621124984505,0.10663055749109457
-0.1246548854775385,0.11924034789037223
